@relation HI-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R9-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R10-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R11-precision6

@attribute whrswk {0_30,31_60,61_max}
@attribute hhi {no,yes}
@attribute whi {no,yes}
@attribute hhi2 {no,yes}
@attribute education {13-15years,12years,9-11years,16years,>16years,<9years}
@attribute race {white,black,other}
@attribute hispanic {no,yes}
@attribute experience {0_16,17_33,34_max}
@attribute kidslt6 {0_1,2_3,4_max}
@attribute kids618 {0_2,3_5,6_max}
@attribute husby {0_61,62_122,123_max}
@attribute region {northcentral,other,south,west}
@attribute wght numeric

@data
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,177684
31_60,yes,yes,yes,9-11years,white,no,17_33,0_1,0_2,0_61,other,147384
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,other,158187
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,other,181358
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,other,174414
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,179447
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,179447
31_60,yes,no,yes,12years,white,no,17_33,0_1,3_5,0_61,other,182367
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,62_122,other,140107
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,other,150904
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,140107
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,other,150904
0_30,yes,no,yes,9-11years,white,yes,0_16,0_1,0_2,0_61,other,67174
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,other,195128
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,other,212262
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,other,212262
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,195609
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,3_5,0_61,other,180806
0_30,no,no,no,<9years,white,no,0_16,2_3,0_2,0_61,other,184898
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,other,182549
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,175559
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,other,184898
31_60,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,other,195128
31_60,no,yes,no,12years,black,no,17_33,0_1,0_2,0_61,other,180195
31_60,no,yes,no,>16years,white,no,0_16,2_3,0_2,0_61,other,204120
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,other,97511
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,95016
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,other,115544
0_30,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,other,86796
0_30,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,other,115544
0_30,yes,no,yes,>16years,white,no,17_33,0_1,0_2,0_61,other,103565
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,103565
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,other,107999
0_30,no,yes,yes,12years,white,no,34_max,0_1,0_2,62_122,other,115915
31_60,no,yes,no,>16years,white,no,0_16,0_1,0_2,0_61,other,111547
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,110836
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,other,86796
0_30,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,other,195315
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,other,110423
31_60,yes,yes,yes,<9years,white,no,34_max,0_1,0_2,0_61,other,106085
31_60,yes,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,other,109885
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,62_122,other,109022
31_60,no,yes,no,13-15years,white,no,17_33,0_1,3_5,62_122,other,109022
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,other,109022
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,other,110836
31_60,no,yes,yes,13-15years,white,no,34_max,0_1,0_2,0_61,other,107276
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,other,83793
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,115915
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,other,106633
0_30,yes,no,yes,13-15years,white,no,17_33,2_3,0_2,0_61,other,114807
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,other,109139
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,other,187948
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,other,372990
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,370804
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,364736
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,other,356743
31_60,yes,yes,yes,13-15years,white,no,17_33,2_3,0_2,0_61,other,364736
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,other,186591
31_60,yes,no,yes,9-11years,white,no,17_33,0_1,0_2,0_61,other,185401
0_30,yes,no,yes,12years,white,no,0_16,0_1,3_5,0_61,other,93296
31_60,no,yes,no,13-15years,white,no,0_16,2_3,0_2,0_61,other,107670
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,other,105233
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,109564
0_30,no,no,no,13-15years,white,yes,0_16,0_1,0_2,0_61,other,45666
31_60,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,106045
31_60,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,other,110267
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,other,169486
31_60,yes,no,yes,12years,white,no,17_33,0_1,3_5,0_61,other,178523
31_60,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,other,174414
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,other,175589
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,other,181358
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,180641
0_30,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,other,183993
0_30,no,no,no,16years,white,no,17_33,0_1,0_2,62_122,other,138966
0_30,yes,no,yes,16years,white,no,34_max,0_1,0_2,0_61,other,177910
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,other,138966
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,97139
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,other,97762
31_60,no,no,no,13-15years,white,no,0_16,2_3,0_2,0_61,other,97762
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,other,95549
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,other,92309
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,other,88520
0_30,no,no,no,<9years,white,no,17_33,0_1,0_2,0_61,other,95342
31_60,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,189697
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,other,140107
0_30,yes,no,yes,12years,white,no,17_33,2_3,0_2,0_61,other,150904
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,other,146105
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,146105
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,146105
31_60,no,yes,yes,13-15years,white,no,34_max,0_1,0_2,0_61,other,140107
31_60,yes,yes,yes,9-11years,white,no,17_33,2_3,0_2,0_61,other,113358
61_max,no,no,yes,>16years,white,no,0_16,0_1,0_2,0_61,other,150826
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,140107
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,other,150904
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,149942
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,62_122,other,143581
0_30,yes,no,yes,12years,white,no,17_33,2_3,0_2,0_61,other,142665
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,133307
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,168487
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,other,181472
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,other,188578
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,other,92886
0_30,no,no,no,<9years,white,no,17_33,0_1,3_5,0_61,other,177364
31_60,no,yes,no,16years,white,no,34_max,0_1,0_2,0_61,other,174523
31_60,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,other,188710
0_30,no,no,no,16years,white,yes,17_33,0_1,0_2,0_61,other,100733
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,other,168487
31_60,no,yes,no,12years,black,no,17_33,0_1,0_2,0_61,other,160201
31_60,no,yes,no,12years,black,no,17_33,0_1,0_2,0_61,other,160154
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,62_122,other,136320
31_60,yes,no,yes,13-15years,black,no,0_16,0_1,0_2,0_61,other,199057
31_60,yes,yes,yes,12years,black,yes,0_16,0_1,0_2,0_61,other,123833
31_60,no,no,no,12years,black,no,34_max,2_3,3_5,0_61,other,163227
0_30,yes,no,yes,9-11years,white,yes,17_33,0_1,0_2,0_61,other,76156
0_30,yes,no,yes,<9years,black,yes,34_max,0_1,0_2,0_61,other,88905
0_30,yes,no,yes,9-11years,white,yes,0_16,0_1,0_2,0_61,other,101379
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,other,181378
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,175700
31_60,yes,no,yes,12years,white,yes,17_33,0_1,0_2,0_61,other,78200
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,149055
31_60,yes,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,other,139278
31_60,yes,yes,yes,12years,white,yes,17_33,2_3,0_2,0_61,other,82510
31_60,yes,no,yes,12years,white,yes,0_16,0_1,0_2,0_61,other,63156
31_60,no,yes,no,<9years,white,no,34_max,0_1,0_2,0_61,other,153853
31_60,no,yes,yes,12years,white,yes,0_16,0_1,0_2,0_61,other,66033
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,other,77845
31_60,yes,yes,yes,12years,white,yes,17_33,0_1,0_2,0_61,other,94600
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,other,181378
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,other,168487
0_30,yes,no,yes,13-15years,white,no,17_33,2_3,0_2,0_61,other,177364
0_30,yes,no,yes,13-15years,white,yes,0_16,2_3,0_2,0_61,other,96791
31_60,no,no,no,13-15years,white,yes,0_16,2_3,0_2,0_61,other,80080
0_30,yes,no,yes,<9years,white,yes,0_16,0_1,0_2,0_61,other,77105
0_30,no,yes,no,12years,white,yes,0_16,2_3,0_2,0_61,other,83876
31_60,yes,no,yes,13-15years,black,no,0_16,0_1,0_2,0_61,other,232172
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,other,136320
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,174523
31_60,no,yes,no,13-15years,white,yes,17_33,0_1,0_2,0_61,other,94600
0_30,no,no,no,9-11years,white,yes,34_max,0_1,0_2,0_61,other,86796
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,177364
0_30,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,other,181378
0_30,no,no,no,12years,white,yes,0_16,0_1,0_2,0_61,other,96791
31_60,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,other,168487
0_30,no,no,no,9-11years,white,yes,0_16,0_1,0_2,0_61,other,83876
31_60,no,yes,no,13-15years,white,yes,0_16,2_3,0_2,0_61,other,80080
0_30,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,other,180315
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,other,181472
0_30,no,no,no,13-15years,white,yes,0_16,0_1,0_2,0_61,other,83876
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,other,136320
31_60,no,yes,no,12years,white,yes,0_16,0_1,0_2,0_61,other,101379
0_30,no,no,no,<9years,white,yes,34_max,0_1,0_2,0_61,other,93712
31_60,yes,no,yes,<9years,black,yes,34_max,0_1,0_2,0_61,other,88905
0_30,yes,no,yes,12years,white,yes,34_max,0_1,0_2,0_61,other,89905
31_60,yes,no,yes,13-15years,white,yes,0_16,0_1,0_2,0_61,other,76968
0_30,yes,no,yes,12years,white,yes,17_33,0_1,0_2,0_61,other,93712
31_60,yes,yes,yes,9-11years,white,yes,34_max,0_1,0_2,0_61,other,86796
0_30,no,no,no,12years,white,yes,17_33,0_1,3_5,0_61,other,101379
31_60,yes,no,yes,<9years,white,no,34_max,0_1,0_2,0_61,other,161806
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,other,136320
31_60,no,no,no,9-11years,white,yes,34_max,0_1,0_2,0_61,other,90910
0_30,no,no,no,12years,white,yes,17_33,2_3,0_2,0_61,other,96174
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,other,150011
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,145240
0_30,yes,no,yes,12years,white,no,17_33,2_3,0_2,62_122,other,155310
31_60,yes,no,yes,9-11years,white,yes,0_16,0_1,0_2,0_61,other,91050
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,62_122,other,150011
31_60,yes,yes,yes,13-15years,white,no,34_max,0_1,0_2,0_61,other,144268
0_30,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,other,150011
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,139278
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,149200
0_30,no,yes,no,16years,white,no,17_33,0_1,0_2,62_122,other,145240
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,other,149055
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,62_122,other,155886
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,other,150011
31_60,yes,yes,yes,>16years,white,no,17_33,0_1,0_2,0_61,other,145240
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,other,133755
31_60,yes,no,yes,16years,black,no,34_max,0_1,0_2,0_61,other,219449
31_60,no,yes,no,12years,black,no,17_33,0_1,0_2,0_61,other,132428
31_60,yes,no,yes,>16years,black,no,17_33,0_1,0_2,0_61,other,151444
31_60,yes,no,yes,13-15years,black,no,17_33,0_1,0_2,0_61,other,132428
0_30,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,other,112688
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,62_122,other,149055
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,62_122,other,143403
31_60,yes,no,yes,12years,white,yes,0_16,2_3,0_2,0_61,other,61462
31_60,yes,no,yes,12years,black,no,17_33,0_1,0_2,0_61,other,137790
0_30,yes,no,yes,12years,white,no,17_33,2_3,0_2,0_61,other,149055
0_30,no,no,no,16years,white,no,0_16,2_3,0_2,0_61,other,150011
0_30,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,other,146616
0_30,yes,no,yes,12years,white,yes,17_33,0_1,3_5,0_61,other,80812
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,62_122,other,165130
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,58476
31_60,no,yes,no,12years,black,no,0_16,0_1,0_2,0_61,other,164548
31_60,yes,no,yes,13-15years,black,no,17_33,0_1,0_2,62_122,other,137790
31_60,yes,no,yes,12years,black,no,17_33,0_1,0_2,0_61,other,137790
31_60,no,no,no,12years,black,no,17_33,0_1,0_2,0_61,other,132428
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,92641
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,91772
31_60,yes,yes,yes,9-11years,white,no,17_33,0_1,0_2,62_122,other,84514
0_30,yes,no,yes,<9years,white,no,17_33,0_1,0_2,0_61,other,73720
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,other,175559
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,other,182549
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,other,94652
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,other,94652
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,90767
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,other,94652
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,other,175589
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,other,168381
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,175589
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,91410
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,other,91410
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,other,89407
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,other,94786
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,other,98567
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,50860
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,other,51187
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,other,53228
31_60,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,50028
31_60,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,other,47524
0_30,no,yes,no,16years,white,no,0_16,2_3,0_2,0_61,other,51187
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,173240
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,3_5,62_122,other,190237
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,other,177758
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,other,177758
0_30,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,other,93815
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,91414
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,other,95016
0_30,no,no,yes,16years,white,no,0_16,0_1,0_2,0_61,other,93814
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,62_122,other,74528
31_60,yes,yes,yes,12years,white,no,17_33,0_1,3_5,0_61,other,139278
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,112688
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,62_122,other,149055
0_30,yes,no,yes,13-15years,white,no,17_33,2_3,0_2,0_61,other,146616
0_30,no,no,no,12years,white,yes,34_max,0_1,0_2,0_61,other,75063
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,other,179668
0_30,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,62_122,other,186750
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,other,195445
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,186750
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,183694
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,123_max,other,184994
61_max,no,yes,no,>16years,white,no,17_33,0_1,0_2,62_122,other,179052
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,other,181966
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,other,187745
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,other,191951
0_30,no,yes,no,>16years,white,no,0_16,2_3,0_2,62_122,other,195145
0_30,no,no,no,<9years,white,no,17_33,0_1,0_2,0_61,other,180259
0_30,no,no,no,12years,white,yes,0_16,0_1,0_2,0_61,other,75526
0_30,no,no,no,12years,white,yes,17_33,0_1,0_2,0_61,other,98669
0_30,yes,no,yes,12years,white,no,17_33,0_1,3_5,0_61,other,95336
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,180259
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,other,177979
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,other,108122
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,other,118011
0_30,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,other,98567
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,other,98567
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,86835
0_30,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,90553
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,92931
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,other,92641
0_30,yes,no,yes,>16years,white,no,0_16,0_1,0_2,0_61,other,186591
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,62_122,other,183906
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,0_61,other,183906
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,179200
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,other,192470
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,3_5,0_61,other,180897
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,other,183906
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,other,171843
0_30,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,other,185087
31_60,yes,no,yes,12years,black,no,17_33,0_1,0_2,0_61,other,162124
0_30,yes,no,yes,12years,white,no,17_33,0_1,3_5,0_61,other,146012
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,other,182367
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,other,194034
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,173240
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,other,173240
31_60,yes,no,yes,>16years,black,no,0_16,0_1,0_2,0_61,other,145190
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,other,112761
31_60,no,yes,no,>16years,white,no,0_16,0_1,0_2,62_122,other,112688
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,other,146616
0_30,no,yes,yes,13-15years,white,no,0_16,0_1,3_5,0_61,other,149055
0_30,no,yes,yes,<9years,white,no,34_max,0_1,0_2,0_61,other,139278
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,other,155886
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,other,143403
31_60,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,other,74528
31_60,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,139278
31_60,no,no,no,>16years,white,yes,17_33,0_1,0_2,62_122,other,78241
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,other,150011
0_30,yes,yes,yes,16years,white,no,17_33,0_1,0_2,62_122,other,145240
31_60,no,yes,yes,12years,white,yes,17_33,0_1,0_2,0_61,other,77466
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,149055
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,62_122,other,149055
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,other,51124
0_30,no,yes,no,>16years,white,no,17_33,2_3,0_2,0_61,other,49992
31_60,no,yes,yes,16years,white,no,17_33,2_3,0_2,0_61,other,49992
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,other,49992
31_60,no,yes,no,16years,white,no,17_33,0_1,3_5,0_61,other,181966
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,other,179052
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,90129
31_60,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,other,97209
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,other,95618
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,other,97209
31_60,no,yes,no,12years,white,no,0_16,2_3,0_2,0_61,other,97833
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,other,94721
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,other,93741
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,other,73222
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,177252
0_30,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,177252
0_30,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,177252
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,other,174414
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,other,146616
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,other,145240
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,other,145240
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,145240
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,other,145240
0_30,no,no,no,9-11years,white,yes,17_33,0_1,0_2,62_122,other,156400
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,other,134928
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,other,149934
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,146616
0_30,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,other,149055
31_60,no,yes,no,12years,white,no,0_16,2_3,0_2,0_61,other,182549
0_30,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,other,179110
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,other,183993
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,other,188459
0_30,yes,no,yes,<9years,white,no,34_max,0_1,0_2,0_61,other,188459
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,72580
0_30,no,no,no,12years,black,no,0_16,0_1,0_2,0_61,other,79540
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,other,75352
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,other,206272
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,other,109022
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,other,109022
31_60,no,yes,no,<9years,white,no,34_max,0_1,0_2,0_61,other,107276
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,other,111547
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,other,176742
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,other,143403
0_30,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,other,146616
31_60,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,other,97762
31_60,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,other,94826
